amr_id,task_id,segment_type,start_time,end_time,start_node,end_node,amr_location_before,amr_location_after,start_x,start_y,start_floor,end_x,end_y,end_floor,status,sim_time_sec,sim_datetime,event_type,payload,payload_instance_id,weight_kg,from_location,to_location,lift_id,duration_sec,wait_time_sec,distance_m,energy_kwh,task_duration_sec,details,task_source,department_id,waste_stream,waste_volume_m3,container_type,pending_reason,tracked_item_exchange,exchange_mode,tracked_item_source_payload,tracked_items
AMR-A-1,GEN_PHARMACY_D1_00001,lift_reposition,2026-01-01 08:00:19,2026-01-01 08:00:24,Lift-2-F4,Lift-2-F2,,,,,,140.476,-81.715,2,completed,10819.568,2026-01-01 08:00:19,segment_lift_reposition,,,,Lift-2-F4,Lift-2-F2,Lift-2,4.444,0.0,8.0,0.014673076923076922,0.0,"{""type"": ""lift_reposition"", ""lift_id"": ""Lift-2"", ""from"": ""Lift-2-F4"", ""to"": ""Lift-2-F2"", ""from_floor"": null, ""to_floor"": 2, ""wait_time"": 0.0, ""duration"": 4.444444444444445, ""distance_m"": 8.0, ""vertical_distance_m"": 8.0, ""energy_kwh"": 0.014673076923076922, ""from_x"": null, ""from_y"": null, ""to_x"": 140.476, ""to_y"": -81.715}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,lift_transfer,2026-01-01 08:00:24,2026-01-01 08:00:48,Lift-2-F2,Lift-2-F0,,,140.476,-81.715,2,140.476,-81.715,0,completed,10824.012,2026-01-01 08:00:24,segment_lift_transfer,,,,Lift-2-F2,Lift-2-F0,Lift-2,24.444,0.0,8.0,0.016777884615384618,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-2"", ""from"": ""Lift-2-F2"", ""to"": ""Lift-2-F0"", ""from_floor"": 2, ""to_floor"": 0, ""wait_time"": 0.0, ""duration"": 24.444444444446063, ""distance_m"": 8.0, ""vertical_distance_m"": 8.0, ""energy_kwh"": 0.016777884615384618, ""from_x"": 140.476, ""from_y"": -81.715, ""to_x"": 140.476, ""to_y"": -81.715}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:00:48,2026-01-01 08:00:50,Lift-2-F0,C0-23,,,140.476,-81.715,0,140.608,-84.673,0,completed,10848.457,2026-01-01 08:00:48,segment_corridor,,,,Lift-2-F0,C0-23,,2.467,0.0,2.961,0.0,0.0,"{""type"": ""corridor"", ""from"": ""Lift-2-F0"", ""to"": ""C0-23"", ""duration"": 2.4674531403858504, ""distance_m"": 2.96094376846302, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.476, ""from_y"": -81.715, ""to_x"": 140.608, ""to_y"": -84.673, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:00:50,2026-01-01 08:01:00,C0-23,C0-9,,,140.608,-84.673,0,151.815,-84.679,0,completed,10850.924,2026-01-01 08:00:50,segment_corridor,,,,C0-23,C0-9,,9.339,0.0,11.207,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-23"", ""to"": ""C0-9"", ""duration"": 9.33916800511575, ""distance_m"": 11.207001606138899, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.608, ""from_y"": -84.673, ""to_x"": 151.815, ""to_y"": -84.679, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:01:00,2026-01-01 08:01:07,C0-9,C0-78,,,151.815,-84.679,0,151.853,-93.062,0,completed,10860.264,2026-01-01 08:01:00,segment_corridor,,,,C0-9,C0-78,,6.986,0.0,8.383,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-9"", ""to"": ""C0-78"", ""duration"": 6.9859051052021055, ""distance_m"": 8.383086126242526, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.815, ""from_y"": -84.679, ""to_x"": 151.853, ""to_y"": -93.062, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:01:07,2026-01-01 08:01:14,C0-78,C0-77,,,151.853,-93.062,0,160.201,-93.062,0,completed,10867.249,2026-01-01 08:01:07,segment_corridor,,,,C0-78,C0-77,,6.957,0.0,8.348,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-78"", ""to"": ""C0-77"", ""duration"": 6.956666666666655, ""distance_m"": 8.347999999999985, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.853, ""from_y"": -93.062, ""to_x"": 160.201, ""to_y"": -93.062, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:01:14,2026-01-01 08:01:24,C0-77,C0-76,,,160.201,-93.062,0,172.268,-93.202,0,completed,10874.206,2026-01-01 08:01:14,segment_corridor,,,,C0-77,C0-76,,10.057,0.0,12.068,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-77"", ""to"": ""C0-76"", ""duration"": 10.056510087445297, ""distance_m"": 12.067812104934356, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 160.201, ""from_y"": -93.062, ""to_x"": 172.268, ""to_y"": -93.202, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:01:24,2026-01-01 08:01:27,C0-76,D7-PHARMACY,,,172.268,-93.202,0,172.392,-97.072,0,completed,10884.263,2026-01-01 08:01:24,segment_corridor,,,,C0-76,D7-PHARMACY,,3.227,0.0,3.872,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-76"", ""to"": ""D7-PHARMACY"", ""duration"": 3.226655044744914, ""distance_m"": 3.8719860536938966, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 172.268, ""from_y"": -93.202, ""to_x"": 172.392, ""to_y"": -97.072, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,pickup,2026-01-01 08:01:27,2026-01-01 08:01:47,,,,,,,,,,,completed,10887.489,2026-01-01 08:01:27,segment_pickup,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,D7-PHARMACY,D1-PHARMACY,,20.0,0.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""D7-PHARMACY"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:01:47,2026-01-01 08:01:51,D7-PHARMACY,C0-76,,,172.392,-97.072,0,172.268,-93.202,0,completed,10907.489,2026-01-01 08:01:47,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,D7-PHARMACY,C0-76,,3.796,0.0,3.872,0.0,0.0,"{""type"": ""corridor"", ""from"": ""D7-PHARMACY"", ""to"": ""C0-76"", ""duration"": 3.7960647585234284, ""distance_m"": 3.8719860536938966, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 172.392, ""from_y"": -97.072, ""to_x"": 172.268, ""to_y"": -93.202, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:01:51,2026-01-01 08:02:03,C0-76,C0-77,,,172.268,-93.202,0,160.201,-93.062,0,completed,10911.285,2026-01-01 08:01:51,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-76,C0-77,,11.831,0.0,12.068,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-76"", ""to"": ""C0-77"", ""duration"": 11.831188338170938, ""distance_m"": 12.067812104934356, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 172.268, ""from_y"": -93.202, ""to_x"": 160.201, ""to_y"": -93.062, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:02:03,2026-01-01 08:02:10,C0-77,C0-78,,,160.201,-93.062,0,151.853,-93.062,0,completed,10923.117,2026-01-01 08:02:03,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-77,C0-78,,6.957,0.0,8.348,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-77"", ""to"": ""C0-78"", ""duration"": 6.956666666666655, ""distance_m"": 8.347999999999985, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 160.201, ""from_y"": -93.062, ""to_x"": 151.853, ""to_y"": -93.062, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:02:10,2026-01-01 08:02:17,C0-78,C0-9,,,151.853,-93.062,0,151.815,-84.679,0,completed,10930.073,2026-01-01 08:02:10,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-78,C0-9,,6.986,0.0,8.383,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-78"", ""to"": ""C0-9"", ""duration"": 6.9859051052021055, ""distance_m"": 8.383086126242526, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.853, ""from_y"": -93.062, ""to_x"": 151.815, ""to_y"": -84.679, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:02:17,2026-01-01 08:02:24,C0-9,C0-8,,,151.815,-84.679,0,151.852,-75.529,0,completed,10937.059,2026-01-01 08:02:17,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-9,C0-8,,7.625,0.0,9.15,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-9"", ""to"": ""C0-8"", ""duration"": 7.625062340364472, ""distance_m"": 9.150074808437367, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.815, ""from_y"": -84.679, ""to_x"": 151.852, ""to_y"": -75.529, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:02:24,2026-01-01 08:02:32,C0-8,C0-19,,,151.852,-75.529,0,142.653,-75.648,0,completed,10944.684,2026-01-01 08:02:24,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-8,C0-19,,7.666,0.0,9.2,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-8"", ""to"": ""C0-19"", ""duration"": 7.666474725858188, ""distance_m"": 9.199769671029825, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.852, ""from_y"": -75.529, ""to_x"": 142.653, ""to_y"": -75.648, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:02:32,2026-01-01 08:02:40,C0-19,C0-114,,,142.653,-75.648,0,142.686,-66.414,0,completed,10952.351,2026-01-01 08:02:32,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-19,C0-114,,7.695,0.0,9.234,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-19"", ""to"": ""C0-114"", ""duration"": 7.695049138894432, ""distance_m"": 9.234058966673318, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.653, ""from_y"": -75.648, ""to_x"": 142.686, ""to_y"": -66.414, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:02:40,2026-01-01 08:02:45,C0-114,C0-24,,,142.686,-66.414,0,142.764,-59.64,0,completed,10960.046,2026-01-01 08:02:40,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-114,C0-24,,5.645,0.0,6.774,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-114"", ""to"": ""C0-24"", ""duration"": 5.645374212574398, ""distance_m"": 6.774449055089278, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.686, ""from_y"": -66.414, ""to_x"": 142.764, ""to_y"": -59.64, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:02:45,2026-01-01 08:03:15,C0-24,C0-25,,,142.764,-59.64,0,107.222,-59.537,0,completed,10965.691,2026-01-01 08:02:45,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-24,C0-25,,29.618,0.0,35.542,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-24"", ""to"": ""C0-25"", ""duration"": 29.618457704707655, ""distance_m"": 35.542149245649185, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.764, ""from_y"": -59.64, ""to_x"": 107.222, ""to_y"": -59.537, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:03:15,2026-01-01 08:03:40,C0-25,C0-26,,,107.222,-59.537,0,77.299,-59.51,0,completed,10995.31,2026-01-01 08:03:15,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-25,C0-26,,24.936,0.0,29.923,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-25"", ""to"": ""C0-26"", ""duration"": 24.935843484385632, ""distance_m"": 29.923012181262756, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 107.222, ""from_y"": -59.537, ""to_x"": 77.299, ""to_y"": -59.51, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:03:40,2026-01-01 08:03:46,C0-26,C0-110,,,77.299,-59.51,0,77.397,-66.863,0,completed,11020.245,2026-01-01 08:03:40,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-26,C0-110,,6.128,0.0,7.354,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-26"", ""to"": ""C0-110"", ""duration"": 6.12804419814711, ""distance_m"": 7.353653037776533, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 77.299, ""from_y"": -59.51, ""to_x"": 77.397, ""to_y"": -66.863, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:03:46,2026-01-01 08:03:53,C0-110,C0-27,,,77.397,-66.863,0,77.399,-75.233,0,completed,11026.373,2026-01-01 08:03:46,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-110,C0-27,,6.975,0.0,8.37,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-110"", ""to"": ""C0-27"", ""duration"": 6.975000199123857, ""distance_m"": 8.370000238948627, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 77.397, ""from_y"": -66.863, ""to_x"": 77.399, ""to_y"": -75.233, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:03:53,2026-01-01 08:04:01,C0-27,C0-28,,,77.399,-75.233,0,77.476,-84.755,0,completed,11033.348,2026-01-01 08:03:53,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-27,C0-28,,7.935,0.0,9.522,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-27"", ""to"": ""C0-28"", ""duration"": 7.93525943880293, ""distance_m"": 9.522311326563516, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 77.399, ""from_y"": -75.233, ""to_x"": 77.476, ""to_y"": -84.755, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:04:01,2026-01-01 08:04:05,C0-28,C0-30,,,77.476,-84.755,0,77.476,-89.775,0,completed,11041.284,2026-01-01 08:04:01,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-28,C0-30,,4.183,0.0,5.02,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-28"", ""to"": ""C0-30"", ""duration"": 4.1833333333333425, ""distance_m"": 5.02000000000001, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 77.476, ""from_y"": -84.755, ""to_x"": 77.476, ""to_y"": -89.775, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:04:05,2026-01-01 08:04:08,C0-30,C0-53,,,77.476,-89.775,0,77.499,-93.362,0,completed,11045.467,2026-01-01 08:04:05,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-30,C0-53,,2.989,0.0,3.587,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-30"", ""to"": ""C0-53"", ""duration"": 2.989228114785181, ""distance_m"": 3.5870737377422173, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 77.476, ""from_y"": -89.775, ""to_x"": 77.499, ""to_y"": -93.362, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:04:08,2026-01-01 08:04:18,C0-53,C0-54,,,77.499,-93.362,0,64.975,-93.362,0,completed,11048.456,2026-01-01 08:04:08,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-53,C0-54,,10.437,0.0,12.524,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-53"", ""to"": ""C0-54"", ""duration"": 10.436666666666667, ""distance_m"": 12.524000000000001, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 77.499, ""from_y"": -93.362, ""to_x"": 64.975, ""to_y"": -93.362, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,corridor,2026-01-01 08:04:18,2026-01-01 08:04:20,C0-54,D1-PHARMACY,,,64.975,-93.362,0,65.0,-91.0,0,completed,11058.893,2026-01-01 08:04:18,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,C0-54,D1-PHARMACY,,1.968,0.0,2.362,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-54"", ""to"": ""D1-PHARMACY"", ""duration"": 1.968443582856484, ""distance_m"": 2.3621322994277807, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 64.975, ""from_y"": -93.362, ""to_x"": 65.0, ""to_y"": -91.0, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,dropoff,2026-01-01 08:04:20,2026-01-01 08:04:40,,,,,,,,,,,completed,11060.861,2026-01-01 08:04:20,segment_dropoff,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,D7-PHARMACY,D1-PHARMACY,,20.0,0.0,0.0,0.0,0.0,"{""type"": ""dropoff"", ""location"": ""D1-PHARMACY"", ""duration"": 20.0, ""inventory_space"": """", ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}",,,,0.0,,,False,,,{}
AMR-A-2,GEN_PHARMACY_D2_00002,,2026-01-01 08:00:00,2026-01-01 08:00:01,,,AMR-CENTRE,D2-PHARMACY,,,,,,,start,10800.0,2026-01-01 08:00:00,task_assigned,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D2_00002-000003,,D7-PHARMACY,D2-PHARMACY,,0.0,0.0,0.0,0.0,300.308,Assigned task to AMR-A-2,task_generation,D2,,0.0,Pharmacy Box,,False,,,{}
AMR-A-2,GEN_PHARMACY_D2_00002,corridor,2026-01-01 08:00:00,2026-01-01 08:00:03,AMR-CENTRE,C2-11,,,157.36,-81.619,2,157.38,-84.803,2,completed,10800.0,2026-01-01 08:00:00,segment_corridor,,,,AMR-CENTRE,C2-11,,3.987,0.0,3.184,0.0,0.0,"{""type"": ""corridor"", ""from"": ""AMR-CENTRE"", ""to"": ""C2-11"", ""duration"": 3.986719011209238, ""distance_m"": 3.1840628134507623, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 157.36, ""from_y"": -81.619, ""to_x"": 157.38, ""to_y"": -84.803, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
